20m, 60m, 120m
0.02273943285,	0.01926163724,	0.01203852327
0,	0,	0
0.3616907437,	0.3378812199,	0.2744783307
0.3068485821,	0.3065810594,	0.2699304441
0.3475120385,	0.3528624933,	0.317281969
