FID,FID_Buildi,osm_id,name,type,startX,startY,endX,endY
71,49,689546192.000000000000000, , ,-0.345054899999970,39.464703000000000,-0.345055700000036,39.464703200000017
72,49,689546192.000000000000000, , ,-0.345055700000036,39.464703200000017,-0.345070300000001,39.464707500000017
73,49,689546192.000000000000000, , ,-0.345070300000001,39.464707500000017,-0.345175199999976,39.464738299999986
74,49,689546192.000000000000000, , ,-0.345175199999976,39.464738299999986,-0.345198100000005,39.464745000000008
75,56,689546218.000000000000000, , ,-0.345054899999970,39.464703000000000,-0.345055700000036,39.464703200000017
76,56,689546218.000000000000000, , ,-0.345055700000036,39.464703200000017,-0.345070300000001,39.464707500000017
77,56,689546218.000000000000000, , ,-0.345070300000001,39.464707500000017,-0.345175199999976,39.464738299999986
78,56,689546218.000000000000000, , ,-0.345175199999976,39.464738299999986,-0.345198100000005,39.464745000000008
79,55,689546217.000000000000000, ,apartments,-0.345373200000016,39.464621299999990,-0.345484399999980,39.464653800000015
80,55,689546217.000000000000000, ,apartments,-0.345484399999980,39.464653800000015,-0.345432599999957,39.464759300000040
81,55,689546217.000000000000000, ,apartments,-0.345432599999957,39.464759300000040,-0.345322399999987,39.464725399999985
82,49,689546192.000000000000000, , ,-0.344823400000000,39.464812500000001,-0.344899800000015,39.464657699999982
83,49,689546192.000000000000000, , ,-0.345033299999959,39.464860399999964,-0.344999999999957,39.464850500000033
84,49,689546192.000000000000000, , ,-0.344999999999957,39.464850500000033,-0.344985299999984,39.464846100000024
85,49,689546192.000000000000000, , ,-0.344985299999984,39.464846100000024,-0.344971900000030,39.464842000000040
86,49,689546192.000000000000000, , ,-0.344971900000030,39.464842000000040,-0.344966300000011,39.464854099999975
87,49,689546192.000000000000000, , ,-0.344966300000011,39.464854099999975,-0.344823400000000,39.464812500000001
88,70,689546274.000000000000000, ,house,-0.345033299999959,39.464860399999964,-0.344999999999957,39.464850500000033
89,70,689546274.000000000000000, ,house,-0.344999999999957,39.464850500000033,-0.344985299999984,39.464846100000024
90,70,689546274.000000000000000, ,house,-0.344985299999984,39.464846100000024,-0.344971900000030,39.464842000000040
91,70,689546274.000000000000000, ,house,-0.344971900000030,39.464842000000040,-0.344966300000011,39.464854099999975
92,70,689546274.000000000000000, ,house,-0.344966300000011,39.464854099999975,-0.344823400000000,39.464812500000001
93,49,689546192.000000000000000, , ,-0.345074499999993,39.464872800000016,-0.345086099999976,39.464850500000033
94,49,689546192.000000000000000, , ,-0.345086099999976,39.464850500000033,-0.345044099999964,39.464837700000039
95,49,689546192.000000000000000, , ,-0.345044099999964,39.464837700000039,-0.345033299999959,39.464860399999964
96,70,689546274.000000000000000, ,house,-0.345033299999959,39.464860399999964,-0.345074499999993,39.464872800000016
97,49,689546192.000000000000000, , ,-0.345198100000005,39.464745000000008,-0.345126999999985,39.464888399999971
98,49,689546192.000000000000000, , ,-0.345126999999985,39.464888399999971,-0.345074499999993,39.464872800000016
99,70,689546274.000000000000000, ,house,-0.345126999999985,39.464888399999971,-0.345074499999993,39.464872800000016
100,70,689546274.000000000000000, ,house,-0.344784699999995,39.464891000000009,-0.344823400000000,39.464812500000001
101,65,689546255.000000000000000, ,house,-0.344784699999995,39.464891000000009,-0.344927299999981,39.464931900000018
102,70,689546274.000000000000000, ,house,-0.344784699999995,39.464891000000009,-0.344927299999981,39.464931900000018
103,70,689546274.000000000000000, ,house,-0.345126999999985,39.464888399999971,-0.345122399999959,39.464897600000022
104,70,689546274.000000000000000, ,house,-0.345122399999959,39.464897600000022,-0.345087299999986,39.464968400000018
105,20,449459553.000000000000000, , ,-0.344639300000044,39.464933000000023,-0.344477299999963,39.464884800000029
106,20,449459553.000000000000000, , ,-0.344477299999963,39.464884800000029,-0.344434399999966,39.464969199999999
107,20,449459553.000000000000000, , ,-0.344434399999966,39.464969199999999,-0.344282999999963,39.464924600000039
108,20,449459553.000000000000000, , ,-0.344282999999963,39.464924600000039,-0.344549100000042,39.464378799999999
109,20,449459553.000000000000000, , ,-0.344549100000042,39.464378799999999,-0.344865899999964,39.464471600000039
110,20,449459553.000000000000000, , ,-0.344865899999964,39.464471600000039,-0.344639300000044,39.464933000000023
111,66,689546257.000000000000000, , ,-0.345083099999994,39.464976699999994,-0.345087299999986,39.464968400000018
112,70,689546274.000000000000000, ,house,-0.345083099999994,39.464976699999994,-0.345087299999986,39.464968400000018
113,65,689546255.000000000000000, ,house,-0.344927299999981,39.464931900000018,-0.344928000000039,39.464932100000034
114,65,689546255.000000000000000, ,house,-0.344928000000039,39.464932100000034,-0.345083099999994,39.464976699999994
115,70,689546274.000000000000000, ,house,-0.344927299999981,39.464931900000018,-0.344928000000039,39.464932100000034
116,70,689546274.000000000000000, ,house,-0.344928000000039,39.464932100000034,-0.345083099999994,39.464976699999994
117,66,689546257.000000000000000, , ,-0.345087299999986,39.464968400000018,-0.345163700000001,39.464991499999975
118,65,689546255.000000000000000, ,house,-0.345083099999994,39.464976699999994,-0.345072399999997,39.464998300000005
119,66,689546257.000000000000000, , ,-0.345083099999994,39.464976699999994,-0.345072399999997,39.464998300000005
120,65,689546255.000000000000000, ,house,-0.344909199999994,39.465014600000025,-0.344746899999976,39.464966999999994
121,65,689546255.000000000000000, ,house,-0.344746899999976,39.464966999999994,-0.344784699999995,39.464891000000009
122,65,689546255.000000000000000, ,house,-0.345072399999997,39.464998300000005,-0.345061100000039,39.465021100000030
123,47,689546180.000000000000000, ,apartments,-0.344909199999994,39.465014600000025,-0.344963799999982,39.465030199999980
124,65,689546255.000000000000000, ,house,-0.344909199999994,39.465014600000025,-0.344963799999982,39.465030199999980
125,45,689546177.000000000000000, , ,-0.345136499999971,39.465046099999967,-0.345148700000004,39.465021399999962
126,45,689546177.000000000000000, , ,-0.345148700000004,39.465021399999962,-0.345149499999981,39.465020000000024
127,45,689546177.000000000000000, , ,-0.345149499999981,39.465020000000024,-0.345163700000001,39.464991499999975
128,66,689546257.000000000000000, , ,-0.345136499999971,39.465046099999967,-0.345148700000004,39.465021399999962
129,66,689546257.000000000000000, , ,-0.345148700000004,39.465021399999962,-0.345149499999981,39.465020000000024
130,66,689546257.000000000000000, , ,-0.345149499999981,39.465020000000024,-0.345163700000001,39.464991499999975
131,66,689546257.000000000000000, , ,-0.345136499999971,39.465046099999967,-0.345118199999967,39.465040300000020
132,66,689546257.000000000000000, , ,-0.345118199999967,39.465040300000020,-0.345130500000008,39.465015900000040
133,66,689546257.000000000000000, , ,-0.345130500000008,39.465015900000040,-0.345072399999997,39.464998300000005
134,60,689546236.000000000000000, ,house,-0.345045000000039,39.465053500000046,-0.345048100000029,39.465047299999974
135,60,689546236.000000000000000, ,house,-0.345048100000029,39.465047299999974,-0.345061100000039,39.465021100000030
136,65,689546255.000000000000000, ,house,-0.345045000000039,39.465053500000046,-0.345048100000029,39.465047299999974
137,65,689546255.000000000000000, ,house,-0.345048100000029,39.465047299999974,-0.345061100000039,39.465021100000030
138,47,689546180.000000000000000, ,apartments,-0.344963799999982,39.465030199999980,-0.345007000000003,39.465042600000032
139,47,689546180.000000000000000, ,apartments,-0.345007000000003,39.465042600000032,-0.345045000000039,39.465053500000046
140,65,689546255.000000000000000, ,house,-0.344963799999982,39.465030199999980,-0.345007000000003,39.465042600000032
141,65,689546255.000000000000000, ,house,-0.345007000000003,39.465042600000032,-0.345045000000039,39.465053500000046
142,45,689546177.000000000000000, , ,-0.345129600000022,39.465059900000043,-0.345131299999985,39.465056300000008
143,45,689546177.000000000000000, , ,-0.345131299999985,39.465056300000008,-0.345136499999971,39.465046099999967
144,45,689546177.000000000000000, , ,-0.345163700000001,39.464991499999975,-0.345299599999966,39.465032800000017
145,45,689546177.000000000000000, , ,-0.345299599999966,39.465032800000017,-0.345284400000041,39.465063100000037
146,60,689546236.000000000000000, ,house,-0.345061100000039,39.465021100000030,-0.345081999999992,39.465027200000002
147,60,689546236.000000000000000, ,house,-0.345081999999992,39.465027200000002,-0.345070099999984,39.465052000000007
148,60,689546236.000000000000000, ,house,-0.345070099999984,39.465052000000007,-0.345106399999968,39.465063599999993
149,60,689546236.000000000000000, ,house,-0.345106399999968,39.465063599999993,-0.345110699999968,39.465054799999976
150,60,689546236.000000000000000, ,house,-0.345110699999968,39.465054799999976,-0.345129600000022,39.465059900000043
151,47,689546180.000000000000000, ,apartments,-0.345045000000039,39.465053500000046,-0.345002399999978,39.465139200000031
152,60,689546236.000000000000000, ,house,-0.345045000000039,39.465053500000046,-0.345002399999978,39.465139200000031
153,47,689546180.000000000000000, ,apartments,-0.345002399999978,39.465139200000031,-0.344997800000041,39.465137800000001
154,47,689546180.000000000000000, ,apartments,-0.344997800000041,39.465137800000001,-0.344866899999958,39.465099200000004
155,47,689546180.000000000000000, ,apartments,-0.344866899999958,39.465099200000004,-0.344909199999994,39.465014600000025
156,45,689546177.000000000000000, , ,-0.345078900000002,39.465161600000016,-0.345129600000022,39.465059900000043
157,60,689546236.000000000000000, ,house,-0.345078900000002,39.465161600000016,-0.345129600000022,39.465059900000043
158,60,689546236.000000000000000, ,house,-0.345078900000002,39.465161600000016,-0.345002399999978,39.465139200000031
159,44,689546172.000000000000000, , ,-0.345188600000019,39.465194199999964,-0.345240799999986,39.465088299999991
160,44,689546172.000000000000000, , ,-0.345240799999986,39.465088299999991,-0.345257300000019,39.465054799999976
161,44,689546172.000000000000000, , ,-0.345257300000019,39.465054799999976,-0.345284400000041,39.465063100000037
162,45,689546177.000000000000000, , ,-0.345188600000019,39.465194199999964,-0.345240799999986,39.465088299999991
163,45,689546177.000000000000000, , ,-0.345240799999986,39.465088299999991,-0.345257300000019,39.465054799999976
164,45,689546177.000000000000000, , ,-0.345257300000019,39.465054799999976,-0.345284400000041,39.465063100000037
165,45,689546177.000000000000000, , ,-0.345188600000019,39.465194199999964,-0.345078900000002,39.465161600000016
166,44,689546172.000000000000000, , ,-0.345284400000041,39.465063100000037,-0.345312900000001,39.465071300000005
167,44,689546172.000000000000000, , ,-0.345312900000001,39.465071300000005,-0.345297300000042,39.465105000000044
168,44,689546172.000000000000000, , ,-0.345297300000042,39.465105000000044,-0.345330300000019,39.465114600000035
169,44,689546172.000000000000000, , ,-0.345330300000019,39.465114600000035,-0.345346799999963,39.465081499999961
170,44,689546172.000000000000000, , ,-0.345346799999963,39.465081499999961,-0.345367800000013,39.465087899999958
171,44,689546172.000000000000000, , ,-0.345367800000013,39.465087899999958,-0.345299400000038,39.465227100000021
172,44,689546172.000000000000000, , ,-0.345299400000038,39.465227100000021,-0.345188600000019,39.465194199999964
173,43,689546169.000000000000000, ,apartments,-0.344581699999986,39.465301899999993,-0.344623100000036,39.465219299999994
174,43,689546169.000000000000000, ,apartments,-0.344623100000036,39.465219299999994,-0.344784499999979,39.465268100000038
175,43,689546169.000000000000000, ,apartments,-0.344784499999979,39.465268100000038,-0.344775400000025,39.465293900000042
176,43,689546169.000000000000000, ,apartments,-0.344775400000025,39.465293900000042,-0.344746300000016,39.465351400000003
177,43,689546169.000000000000000, ,apartments,-0.344746300000016,39.465351400000003,-0.344712900000005,39.465341299999963
178,43,689546169.000000000000000, ,apartments,-0.344712900000005,39.465341299999963,-0.344703500000027,39.465338500000001
179,43,689546169.000000000000000, ,apartments,-0.344703500000027,39.465338500000001,-0.344664399999989,39.465326699999999
180,43,689546169.000000000000000, ,apartments,-0.344664399999989,39.465326699999999,-0.344625100000024,39.465314900000003
181,43,689546169.000000000000000, ,apartments,-0.344625100000024,39.465314900000003,-0.344581699999986,39.465301899999993
182,61,689546237.000000000000000, ,house,-0.344746300000016,39.465351400000003,-0.344712900000005,39.465341299999963
183,61,689546237.000000000000000, ,house,-0.344712900000005,39.465341299999963,-0.344703500000027,39.465338500000001
184,61,689546237.000000000000000, ,house,-0.344703500000027,39.465338500000001,-0.344664399999989,39.465326699999999
185,61,689546237.000000000000000, ,house,-0.344664399999989,39.465326699999999,-0.344625100000024,39.465314900000003
186,61,689546237.000000000000000, ,house,-0.344625100000024,39.465314900000003,-0.344581699999986,39.465301899999993
187,61,689546237.000000000000000, ,house,-0.344543999999975,39.465377899999972,-0.344581699999986,39.465301899999993
188,58,689546234.000000000000000, ,house,-0.344878400000021,39.465390999999990,-0.344878999999982,39.465389599999966
189,58,689546234.000000000000000, ,house,-0.344878999999982,39.465389599999966,-0.344889000000010,39.465369099999954
190,58,689546234.000000000000000, ,house,-0.344889000000010,39.465369099999954,-0.344911199999982,39.465323099999971
191,58,689546234.000000000000000, ,house,-0.344911199999982,39.465323099999971,-0.344925299999994,39.465293900000042
192,58,689546234.000000000000000, ,house,-0.344925299999994,39.465293900000042,-0.344929199999961,39.465285799999990
193,58,689546234.000000000000000, ,house,-0.344929199999961,39.465285799999990,-0.344937300000009,39.465269300000045
194,58,689546234.000000000000000, ,house,-0.344937300000009,39.465269300000045,-0.344959599999989,39.465223000000037
195,58,689546234.000000000000000, ,house,-0.344959599999989,39.465223000000037,-0.345081500000039,39.465259300000021
196,61,689546237.000000000000000, ,house,-0.344746300000016,39.465351400000003,-0.344797000000036,39.465366600000017
197,61,689546237.000000000000000, ,house,-0.344797000000036,39.465366600000017,-0.344825299999980,39.465375100000010
198,61,689546237.000000000000000, ,house,-0.344825299999980,39.465375100000010,-0.344878400000021,39.465390999999990
199,58,689546234.000000000000000, ,house,-0.344865500000020,39.465417499999965,-0.344868700000018,39.465411099999969
200,58,689546234.000000000000000, ,house,-0.344868700000018,39.465411099999969,-0.344878400000021,39.465390999999990
201,61,689546237.000000000000000, ,house,-0.344865500000020,39.465417499999965,-0.344868700000018,39.465411099999969
202,61,689546237.000000000000000, ,house,-0.344868700000018,39.465411099999969,-0.344878400000021,39.465390999999990
203,53,689546210.000000000000000, ,house,-0.344543999999975,39.465377899999972,-0.344637199999959,39.465405799999971
204,53,689546210.000000000000000, ,house,-0.344637199999959,39.465405799999971,-0.344675799999956,39.465417300000034
205,53,689546210.000000000000000, ,house,-0.344675799999956,39.465417300000034,-0.344704799999957,39.465426000000043
206,61,689546237.000000000000000, ,house,-0.344543999999975,39.465377899999972,-0.344637199999959,39.465405799999971
207,61,689546237.000000000000000, ,house,-0.344637199999959,39.465405799999971,-0.344675799999956,39.465417300000034
208,61,689546237.000000000000000, ,house,-0.344675799999956,39.465417300000034,-0.344704799999957,39.465426000000043
209,53,689546210.000000000000000, ,house,-0.344515999999968,39.465434799999976,-0.344543999999975,39.465377899999972
210,61,689546237.000000000000000, ,house,-0.344779999999962,39.465448400000035,-0.344704799999957,39.465426000000043
211,61,689546237.000000000000000, ,house,-0.344865500000020,39.465417499999965,-0.344841700000004,39.465466999999975
212,53,689546210.000000000000000, ,house,-0.344779999999962,39.465448400000035,-0.344841700000004,39.465466999999975
213,61,689546237.000000000000000, ,house,-0.344779999999962,39.465448400000035,-0.344841700000004,39.465466999999975
214,58,689546234.000000000000000, ,house,-0.345081500000039,39.465259300000021,-0.345027299999995,39.465369399999979
215,58,689546234.000000000000000, ,house,-0.345027299999995,39.465369399999979,-0.345008400000030,39.465407600000034
216,58,689546234.000000000000000, ,house,-0.345008400000030,39.465407600000034,-0.345005100000024,39.465414199999955
217,58,689546234.000000000000000, ,house,-0.345005100000024,39.465414199999955,-0.345002599999995,39.465419300000022
218,58,689546234.000000000000000, ,house,-0.345002599999995,39.465419300000022,-0.344992000000006,39.465440800000025
219,58,689546234.000000000000000, ,house,-0.344992000000006,39.465440800000025,-0.344988499999983,39.465448000000002
220,58,689546234.000000000000000, ,house,-0.344988499999983,39.465448000000002,-0.344976100000022,39.465473100000033
221,68,689546268.000000000000000, ,house,-0.345081500000039,39.465259300000021,-0.345027299999995,39.465369399999979
222,68,689546268.000000000000000, ,house,-0.345027299999995,39.465369399999979,-0.345008400000030,39.465407600000034
223,68,689546268.000000000000000, ,house,-0.345008400000030,39.465407600000034,-0.345005100000024,39.465414199999955
224,68,689546268.000000000000000, ,house,-0.345005100000024,39.465414199999955,-0.345002599999995,39.465419300000022
225,68,689546268.000000000000000, ,house,-0.345002599999995,39.465419300000022,-0.344992000000006,39.465440800000025
226,68,689546268.000000000000000, ,house,-0.344992000000006,39.465440800000025,-0.344988499999983,39.465448000000002
227,68,689546268.000000000000000, ,house,-0.344988499999983,39.465448000000002,-0.344976100000022,39.465473100000033
228,58,689546234.000000000000000, ,house,-0.344976100000022,39.465473100000033,-0.344947599999974,39.465464400000023
229,58,689546234.000000000000000, ,house,-0.344947599999974,39.465464400000023,-0.344957900000026,39.465443100000037
230,58,689546234.000000000000000, ,house,-0.344957900000026,39.465443100000037,-0.344924999999969,39.465433100000013
231,58,689546234.000000000000000, ,house,-0.344924999999969,39.465433100000013,-0.344938300000003,39.465407999999975
232,58,689546234.000000000000000, ,house,-0.344938300000003,39.465407999999975,-0.344901599999987,39.465396600000012
233,58,689546234.000000000000000, ,house,-0.344901599999987,39.465396600000012,-0.344887599999983,39.465423999999970
234,58,689546234.000000000000000, ,house,-0.344887599999983,39.465423999999970,-0.344865500000020,39.465417499999965
235,53,689546210.000000000000000, ,house,-0.344660600000030,39.465478100000006,-0.344658400000026,39.465477599999964
236,53,689546210.000000000000000, ,house,-0.344658400000026,39.465477599999964,-0.344652800000007,39.465475799999993
237,53,689546210.000000000000000, ,house,-0.344652800000007,39.465475799999993,-0.344628300000022,39.465468500000007
238,53,689546210.000000000000000, ,house,-0.344628300000022,39.465468500000007,-0.344515999999968,39.465434799999976
239,67,689546267.000000000000000, ,house,-0.344660600000030,39.465478100000006,-0.344658400000026,39.465477599999964
240,67,689546267.000000000000000, ,house,-0.344658400000026,39.465477599999964,-0.344652800000007,39.465475799999993
241,67,689546267.000000000000000, ,house,-0.344652800000007,39.465475799999993,-0.344628300000022,39.465468500000007
242,67,689546267.000000000000000, ,house,-0.344628300000022,39.465468500000007,-0.344515999999968,39.465434799999976
243,53,689546210.000000000000000, ,house,-0.344671999999996,39.465481600000025,-0.344660600000030,39.465478100000006
244,53,689546210.000000000000000, ,house,-0.344688699999957,39.465486499999990,-0.344671999999996,39.465481600000025
245,54,689546213.000000000000000, , ,-0.344688699999957,39.465486499999990,-0.344671999999996,39.465481600000025
246,53,689546210.000000000000000, ,house,-0.344704799999957,39.465426000000043,-0.344698599999977,39.465440099999967
247,53,689546210.000000000000000, ,house,-0.344698599999977,39.465440099999967,-0.344694600000001,39.465438800000037
248,53,689546210.000000000000000, ,house,-0.344694600000001,39.465438800000037,-0.344685599999967,39.465457299999969
249,53,689546210.000000000000000, ,house,-0.344685599999967,39.465457299999969,-0.344729699999974,39.465470399999987
250,53,689546210.000000000000000, ,house,-0.344729699999974,39.465470399999987,-0.344722700000017,39.465483800000030
251,53,689546210.000000000000000, ,house,-0.344722700000017,39.465483800000030,-0.344758599999968,39.465493999999985
252,53,689546210.000000000000000, ,house,-0.344758599999968,39.465493999999985,-0.344779999999962,39.465448400000035
253,68,689546268.000000000000000, ,house,-0.344961200000033,39.465503399999967,-0.344976100000022,39.465473100000033
254,53,689546210.000000000000000, ,house,-0.344841700000004,39.465466999999975,-0.344815300000040,39.465521500000044
255,48,689546184.000000000000000, ,house,-0.344688699999957,39.465486499999990,-0.344689799999959,39.465484299999986
256,48,689546184.000000000000000, ,house,-0.344689799999959,39.465484299999986,-0.344815300000040,39.465521500000044
257,53,689546210.000000000000000, ,house,-0.344688699999957,39.465486499999990,-0.344689799999959,39.465484299999986
258,53,689546210.000000000000000, ,house,-0.344689799999959,39.465484299999986,-0.344815300000040,39.465521500000044
259,46,689546178.000000000000000, ,apartments,-0.344279300000012,39.465440900000033,-0.344245900000001,39.465431000000017
260,46,689546178.000000000000000, ,apartments,-0.344245900000001,39.465431000000017,-0.344219799999974,39.465484399999994
261,46,689546178.000000000000000, ,apartments,-0.344219799999974,39.465484399999994,-0.344127299999958,39.465457100000044
262,46,689546178.000000000000000, ,apartments,-0.344127299999958,39.465457100000044,-0.344143599999975,39.465424099999979
263,46,689546178.000000000000000, ,apartments,-0.344143599999975,39.465424099999979,-0.344133400000019,39.465421200000002
264,46,689546178.000000000000000, ,apartments,-0.344133400000019,39.465421200000002,-0.344146500000037,39.465394600000025
265,46,689546178.000000000000000, ,apartments,-0.344146500000037,39.465394600000025,-0.344147799999967,39.465392099999995
266,46,689546178.000000000000000, ,apartments,-0.344147799999967,39.465392099999995,-0.344158000000012,39.465394899999957
