FID,FID_Buildi,osm_id,name,type,startX,startY,endX,endY
514,144,689533246.000000000000000, ,house,-0.342319700000000,39.465168900000002,-0.342330500000000,39.465172199999998
515,144,689533246.000000000000000, ,house,-0.342330500000000,39.465172199999998,-0.342492500000000,39.465219699999999
516,144,689533246.000000000000000, ,house,-0.342492500000000,39.465219699999999,-0.342529700000000,39.465230699999999
517,145,689533247.000000000000000, ,house,-0.342319700000000,39.465168900000002,-0.342330500000000,39.465172199999998
518,145,689533247.000000000000000, ,house,-0.342330500000000,39.465172199999998,-0.342492500000000,39.465219699999999
519,145,689533247.000000000000000, ,house,-0.342492500000000,39.465219699999999,-0.342529700000000,39.465230699999999
520,147,689533251.000000000000000, ,house,-0.342319700000000,39.465168900000002,-0.342330500000000,39.465172199999998
521,147,689533251.000000000000000, ,house,-0.342330500000000,39.465172199999998,-0.342492500000000,39.465219699999999
522,147,689533251.000000000000000, ,house,-0.342492500000000,39.465219699999999,-0.342529700000000,39.465230699999999
523,148,689533252.000000000000000, ,apartments,-0.342319700000000,39.465168900000002,-0.342330500000000,39.465172199999998
524,148,689533252.000000000000000, ,apartments,-0.342330500000000,39.465172199999998,-0.342492500000000,39.465219699999999
525,148,689533252.000000000000000, ,apartments,-0.342492500000000,39.465219699999999,-0.342529700000000,39.465230699999999
526,149,689533253.000000000000000, ,apartments,-0.342319700000000,39.465168900000002,-0.342330500000000,39.465172199999998
527,149,689533253.000000000000000, ,apartments,-0.342330500000000,39.465172199999998,-0.342492500000000,39.465219699999999
528,149,689533253.000000000000000, ,apartments,-0.342492500000000,39.465219699999999,-0.342529700000000,39.465230699999999
529,91,688841040.000000000000000, ,apartments,-0.342319700000000,39.465168900000002,-0.342283900000000,39.465241200000001
530,93,688841043.000000000000000, ,apartments,-0.342319700000000,39.465168900000002,-0.342283900000000,39.465241200000001
531,102,688841061.000000000000000, ,apartments,-0.342319700000000,39.465168900000002,-0.342283900000000,39.465241200000001
532,143,689533245.000000000000000, ,house,-0.342319700000000,39.465168900000002,-0.342283900000000,39.465241200000001
533,147,689533251.000000000000000, ,house,-0.342319700000000,39.465168900000002,-0.342283900000000,39.465241200000001
534,150,689533254.000000000000000, ,apartments,-0.342319700000000,39.465168900000002,-0.342283900000000,39.465241200000001
535,93,688841043.000000000000000, ,apartments,-0.342283900000000,39.465241200000001,-0.342068800000000,39.465177799999999
536,147,689533251.000000000000000, ,house,-0.342283900000000,39.465241200000001,-0.342068800000000,39.465177799999999
537,91,688841040.000000000000000, ,apartments,-0.342283900000000,39.465241200000001,-0.342281900000000,39.465245099999997
538,102,688841061.000000000000000, ,apartments,-0.342283900000000,39.465241200000001,-0.342281900000000,39.465245099999997
539,143,689533245.000000000000000, ,house,-0.342283900000000,39.465241200000001,-0.342281900000000,39.465245099999997
540,150,689533254.000000000000000, ,apartments,-0.342283900000000,39.465241200000001,-0.342281900000000,39.465245099999997
541,146,689533250.000000000000000, ,house,-0.343041100000000,39.465197000000003,-0.343004900000000,39.465270699999998
542,146,689533250.000000000000000, ,house,-0.343004900000000,39.465270699999998,-0.342852400000000,39.465224700000000
543,147,689533251.000000000000000, ,house,-0.343041100000000,39.465197000000003,-0.343004900000000,39.465270699999998
544,147,689533251.000000000000000, ,house,-0.343004900000000,39.465270699999998,-0.342852400000000,39.465224700000000
545,109,688841079.000000000000000, ,apartments,-0.342529700000000,39.465230699999999,-0.342531100000000,39.465227200000001
546,109,688841079.000000000000000, ,apartments,-0.342531100000000,39.465227200000001,-0.342541800000000,39.465230300000002
547,109,688841079.000000000000000, ,apartments,-0.342541800000000,39.465230300000002,-0.342711300000000,39.465280300000003
548,109,688841079.000000000000000, ,apartments,-0.342711300000000,39.465280300000003,-0.342747500000000,39.465291100000002
549,147,689533251.000000000000000, ,house,-0.342529700000000,39.465230699999999,-0.342531100000000,39.465227200000001
550,147,689533251.000000000000000, ,house,-0.342531100000000,39.465227200000001,-0.342541800000000,39.465230300000002
551,147,689533251.000000000000000, ,house,-0.342541800000000,39.465230300000002,-0.342711300000000,39.465280300000003
552,147,689533251.000000000000000, ,house,-0.342711300000000,39.465280300000003,-0.342747500000000,39.465291100000002
553,102,688841061.000000000000000, ,apartments,-0.342529700000000,39.465230699999999,-0.342494400000000,39.465302999999999
554,109,688841079.000000000000000, ,apartments,-0.342529700000000,39.465230699999999,-0.342494400000000,39.465302999999999
555,144,689533246.000000000000000, ,house,-0.342529700000000,39.465230699999999,-0.342494400000000,39.465302999999999
556,145,689533247.000000000000000, ,house,-0.342529700000000,39.465230699999999,-0.342494400000000,39.465302999999999
557,148,689533252.000000000000000, ,apartments,-0.342529700000000,39.465230699999999,-0.342494400000000,39.465302999999999
558,149,689533253.000000000000000, ,apartments,-0.342529700000000,39.465230699999999,-0.342494400000000,39.465302999999999
559,91,688841040.000000000000000, ,apartments,-0.342281900000000,39.465245099999997,-0.342492400000000,39.465307000000003
560,91,688841040.000000000000000, ,apartments,-0.342492400000000,39.465307000000003,-0.342494400000000,39.465302999999999
561,102,688841061.000000000000000, ,apartments,-0.342281900000000,39.465245099999997,-0.342492400000000,39.465307000000003
562,102,688841061.000000000000000, ,apartments,-0.342492400000000,39.465307000000003,-0.342494400000000,39.465302999999999
563,143,689533245.000000000000000, ,house,-0.342281900000000,39.465245099999997,-0.342492400000000,39.465307000000003
564,143,689533245.000000000000000, ,house,-0.342492400000000,39.465307000000003,-0.342494400000000,39.465302999999999
565,150,689533254.000000000000000, ,apartments,-0.342281900000000,39.465245099999997,-0.342492400000000,39.465307000000003
566,150,689533254.000000000000000, ,apartments,-0.342492400000000,39.465307000000003,-0.342494400000000,39.465302999999999
567,91,688841040.000000000000000, ,apartments,-0.341752900000000,39.465314399999997,-0.341767500000000,39.465284599999997
568,91,688841040.000000000000000, ,apartments,-0.341767500000000,39.465284599999997,-0.341832100000000,39.465152300000000
569,119,688841107.000000000000000, ,apartments,-0.341752900000000,39.465314399999997,-0.341767500000000,39.465284599999997
570,119,688841107.000000000000000, ,apartments,-0.341767500000000,39.465284599999997,-0.341832100000000,39.465152300000000
571,143,689533245.000000000000000, ,house,-0.341752900000000,39.465314399999997,-0.341767500000000,39.465284599999997
572,143,689533245.000000000000000, ,house,-0.341767500000000,39.465284599999997,-0.341832100000000,39.465152300000000
573,144,689533246.000000000000000, ,house,-0.341752900000000,39.465314399999997,-0.341767500000000,39.465284599999997
574,144,689533246.000000000000000, ,house,-0.341767500000000,39.465284599999997,-0.341832100000000,39.465152300000000
575,149,689533253.000000000000000, ,apartments,-0.341752900000000,39.465314399999997,-0.341767500000000,39.465284599999997
576,149,689533253.000000000000000, ,apartments,-0.341767500000000,39.465284599999997,-0.341832100000000,39.465152300000000
577,150,689533254.000000000000000, ,apartments,-0.341752900000000,39.465314399999997,-0.341767500000000,39.465284599999997
578,150,689533254.000000000000000, ,apartments,-0.341767500000000,39.465284599999997,-0.341832100000000,39.465152300000000
579,119,688841107.000000000000000, ,apartments,-0.341881900000000,39.465166699999997,-0.341930900000000,39.465180900000000
580,119,688841107.000000000000000, ,apartments,-0.341930900000000,39.465180900000000,-0.341852100000000,39.465342100000001
581,145,689533247.000000000000000, ,house,-0.341881900000000,39.465166699999997,-0.341930900000000,39.465180900000000
582,145,689533247.000000000000000, ,house,-0.341930900000000,39.465180900000000,-0.341852100000000,39.465342100000001
583,147,689533251.000000000000000, ,house,-0.341881900000000,39.465166699999997,-0.341930900000000,39.465180900000000
584,147,689533251.000000000000000, ,house,-0.341930900000000,39.465180900000000,-0.341852100000000,39.465342100000001
585,148,689533252.000000000000000, ,apartments,-0.341881900000000,39.465166699999997,-0.341930900000000,39.465180900000000
586,148,689533252.000000000000000, ,apartments,-0.341930900000000,39.465180900000000,-0.341852100000000,39.465342100000001
587,97,688841047.000000000000000, ,apartments,-0.341752900000000,39.465314399999997,-0.341852100000000,39.465342100000001
588,119,688841107.000000000000000, ,apartments,-0.341752900000000,39.465314399999997,-0.341852100000000,39.465342100000001
589,147,689533251.000000000000000, ,house,-0.341752900000000,39.465314399999997,-0.341852100000000,39.465342100000001
590,157,689546169.000000000000000, ,apartments,-0.344581700000000,39.465301900000000,-0.344623100000000,39.465219300000001
591,157,689546169.000000000000000, ,apartments,-0.344623100000000,39.465219300000001,-0.344784500000000,39.465268100000003
592,157,689546169.000000000000000, ,apartments,-0.344784500000000,39.465268100000003,-0.344775400000000,39.465293899999999
593,157,689546169.000000000000000, ,apartments,-0.344775400000000,39.465293899999999,-0.344746300000000,39.465351400000003
594,157,689546169.000000000000000, ,apartments,-0.344746300000000,39.465351400000003,-0.344712900000000,39.465341299999999
595,157,689546169.000000000000000, ,apartments,-0.344712900000000,39.465341299999999,-0.344703500000000,39.465338500000001
596,157,689546169.000000000000000, ,apartments,-0.344703500000000,39.465338500000001,-0.344664400000000,39.465326699999999
597,157,689546169.000000000000000, ,apartments,-0.344664400000000,39.465326699999999,-0.344625100000000,39.465314900000003
598,157,689546169.000000000000000, ,apartments,-0.344625100000000,39.465314900000003,-0.344581700000000,39.465301900000000
599,175,689546237.000000000000000, ,house,-0.344746300000000,39.465351400000003,-0.344712900000000,39.465341299999999
600,175,689546237.000000000000000, ,house,-0.344712900000000,39.465341299999999,-0.344703500000000,39.465338500000001
601,175,689546237.000000000000000, ,house,-0.344703500000000,39.465338500000001,-0.344664400000000,39.465326699999999
602,175,689546237.000000000000000, ,house,-0.344664400000000,39.465326699999999,-0.344625100000000,39.465314900000003
603,175,689546237.000000000000000, ,house,-0.344625100000000,39.465314900000003,-0.344581700000000,39.465301900000000
604,160,689546178.000000000000000, ,apartments,-0.344117400000000,39.465357900000001,-0.344124200000000,39.465344000000002
605,160,689546178.000000000000000, ,apartments,-0.344124200000000,39.465344000000002,-0.344138600000000,39.465314700000000
606,179,689546250.000000000000000, ,apartments,-0.344117400000000,39.465357900000001,-0.344124200000000,39.465344000000002
607,179,689546250.000000000000000, ,apartments,-0.344124200000000,39.465344000000002,-0.344138600000000,39.465314700000000
608,103,688841064.000000000000000, ,apartments,-0.342710200000000,39.465367100000002,-0.342712900000000,39.465361799999997
609,103,688841064.000000000000000, ,apartments,-0.342712900000000,39.465361799999997,-0.342747500000000,39.465291100000002
610,109,688841079.000000000000000, ,apartments,-0.342710200000000,39.465367100000002,-0.342712900000000,39.465361799999997
611,109,688841079.000000000000000, ,apartments,-0.342712900000000,39.465361799999997,-0.342747500000000,39.465291100000002
612,147,689533251.000000000000000, ,house,-0.342710200000000,39.465367100000002,-0.342712900000000,39.465361799999997
613,147,689533251.000000000000000, ,house,-0.342712900000000,39.465361799999997,-0.342747500000000,39.465291100000002
614,91,688841040.000000000000000, ,apartments,-0.342494400000000,39.465302999999999,-0.342710200000000,39.465367100000002
615,109,688841079.000000000000000, ,apartments,-0.342494400000000,39.465302999999999,-0.342710200000000,39.465367100000002
616,143,689533245.000000000000000, ,house,-0.342494400000000,39.465302999999999,-0.342710200000000,39.465367100000002
617,144,689533246.000000000000000, ,house,-0.342494400000000,39.465302999999999,-0.342710200000000,39.465367100000002
618,145,689533247.000000000000000, ,house,-0.342494400000000,39.465302999999999,-0.342710200000000,39.465367100000002
619,148,689533252.000000000000000, ,apartments,-0.342494400000000,39.465302999999999,-0.342710200000000,39.465367100000002
620,149,689533253.000000000000000, ,apartments,-0.342494400000000,39.465302999999999,-0.342710200000000,39.465367100000002
621,150,689533254.000000000000000, ,apartments,-0.342494400000000,39.465302999999999,-0.342710200000000,39.465367100000002
622,175,689546237.000000000000000, ,house,-0.344544000000000,39.465377900000000,-0.344581700000000,39.465301900000000
623,172,689546234.000000000000000, ,house,-0.344878400000000,39.465390999999997,-0.344879000000000,39.465389600000002
624,172,689546234.000000000000000, ,house,-0.344879000000000,39.465389600000002,-0.344889000000000,39.465369099999997
625,172,689546234.000000000000000, ,house,-0.344889000000000,39.465369099999997,-0.344911200000000,39.465323099999999
626,172,689546234.000000000000000, ,house,-0.344911200000000,39.465323099999999,-0.344925300000000,39.465293899999999
627,172,689546234.000000000000000, ,house,-0.344925300000000,39.465293899999999,-0.344929200000000,39.465285799999997
628,172,689546234.000000000000000, ,house,-0.344929200000000,39.465285799999997,-0.344937300000000,39.465269300000003
629,172,689546234.000000000000000, ,house,-0.344937300000000,39.465269300000003,-0.344959600000000,39.465223000000002
630,172,689546234.000000000000000, ,house,-0.344959600000000,39.465223000000002,-0.345081500000000,39.465259300000000
631,175,689546237.000000000000000, ,house,-0.344746300000000,39.465351400000003,-0.344797000000000,39.465366600000003
632,175,689546237.000000000000000, ,house,-0.344797000000000,39.465366600000003,-0.344825300000000,39.465375100000003
633,175,689546237.000000000000000, ,house,-0.344825300000000,39.465375100000003,-0.344878400000000,39.465390999999997
634,172,689546234.000000000000000, ,house,-0.344865500000000,39.465417500000001,-0.344868700000000,39.465411099999997
635,172,689546234.000000000000000, ,house,-0.344868700000000,39.465411099999997,-0.344878400000000,39.465390999999997
636,175,689546237.000000000000000, ,house,-0.344865500000000,39.465417500000001,-0.344868700000000,39.465411099999997
637,175,689546237.000000000000000, ,house,-0.344868700000000,39.465411099999997,-0.344878400000000,39.465390999999997
638,167,689546210.000000000000000, ,house,-0.344544000000000,39.465377900000000,-0.344637200000000,39.465405799999999
639,167,689546210.000000000000000, ,house,-0.344637200000000,39.465405799999999,-0.344675800000000,39.465417299999999
640,167,689546210.000000000000000, ,house,-0.344675800000000,39.465417299999999,-0.344704800000000,39.465426000000001
641,175,689546237.000000000000000, ,house,-0.344544000000000,39.465377900000000,-0.344637200000000,39.465405799999999
642,175,689546237.000000000000000, ,house,-0.344637200000000,39.465405799999999,-0.344675800000000,39.465417299999999
643,175,689546237.000000000000000, ,house,-0.344675800000000,39.465417299999999,-0.344704800000000,39.465426000000001
644,179,689546250.000000000000000, ,apartments,-0.344117400000000,39.465357900000001,-0.344065000000000,39.465342600000000
645,179,689546250.000000000000000, ,apartments,-0.344065000000000,39.465342600000000,-0.344054300000000,39.465364200000003
646,179,689546250.000000000000000, ,apartments,-0.344054300000000,39.465364200000003,-0.344065200000000,39.465367600000000
647,179,689546250.000000000000000, ,apartments,-0.344065200000000,39.465367600000000,-0.344053000000000,39.465392500000000
648,179,689546250.000000000000000, ,apartments,-0.344053000000000,39.465392500000000,-0.344050800000000,39.465397000000003
649,179,689546250.000000000000000, ,apartments,-0.344050800000000,39.465397000000003,-0.344039700000000,39.465393900000002
650,179,689546250.000000000000000, ,apartments,-0.344039700000000,39.465393900000002,-0.344023400000000,39.465426600000001
651,179,689546250.000000000000000, ,apartments,-0.344023400000000,39.465426600000001,-0.343932400000000,39.465399900000001
652,179,689546250.000000000000000, ,apartments,-0.343932400000000,39.465399900000001,-0.343959500000000,39.465346599999997
653,179,689546250.000000000000000, ,apartments,-0.343959500000000,39.465346599999997,-0.343926500000000,39.465336800000003
654,179,689546250.000000000000000, ,apartments,-0.343926500000000,39.465336800000003,-0.343900200000000,39.465390300000003
655,179,689546250.000000000000000, ,apartments,-0.343900200000000,39.465390300000003,-0.343894900000000,39.465388900000001
656,179,689546250.000000000000000, ,apartments,-0.343894900000000,39.465388900000001,-0.343804600000000,39.465362300000002
657,179,689546250.000000000000000, ,apartments,-0.343804600000000,39.465362300000002,-0.343867300000000,39.465234899999999
658,179,689546250.000000000000000, ,apartments,-0.343867300000000,39.465234899999999,-0.343908200000000,39.465246899999997
659,179,689546250.000000000000000, ,apartments,-0.343908200000000,39.465246899999997,-0.343963000000000,39.465263000000000
660,179,689546250.000000000000000, ,apartments,-0.343963000000000,39.465263000000000,-0.343937100000000,39.465315400000001
661,179,689546250.000000000000000, ,apartments,-0.343937100000000,39.465315400000001,-0.343970200000000,39.465325100000001
662,179,689546250.000000000000000, ,apartments,-0.343970200000000,39.465325100000001,-0.343996100000000,39.465272700000000
663,179,689546250.000000000000000, ,apartments,-0.343996100000000,39.465272700000000,-0.344017000000000,39.465278900000001
664,179,689546250.000000000000000, ,apartments,-0.344017000000000,39.465278900000001,-0.344050200000000,39.465288700000002
665,179,689546250.000000000000000, ,apartments,-0.344050200000000,39.465288700000002,-0.344138600000000,39.465314700000000
666,167,689546210.000000000000000, ,house,-0.344516000000000,39.465434799999997,-0.344544000000000,39.465377900000000
667,175,689546237.000000000000000, ,house,-0.344780000000000,39.465448400000000,-0.344704800000000,39.465426000000001
668,91,688841040.000000000000000, ,apartments,-0.342710200000000,39.465367100000002,-0.342877300000000,39.465416699999999
669,91,688841040.000000000000000, ,apartments,-0.342877300000000,39.465416699999999,-0.342867700000000,39.465435999999997
670,91,688841040.000000000000000, ,apartments,-0.342867700000000,39.465435999999997,-0.342858200000000,39.465455200000001
671,103,688841064.000000000000000, ,apartments,-0.342710200000000,39.465367100000002,-0.342877300000000,39.465416699999999
672,103,688841064.000000000000000, ,apartments,-0.342877300000000,39.465416699999999,-0.342867700000000,39.465435999999997
673,103,688841064.000000000000000, ,apartments,-0.342867700000000,39.465435999999997,-0.342858200000000,39.465455200000001
674,143,689533245.000000000000000, ,house,-0.342710200000000,39.465367100000002,-0.342877300000000,39.465416699999999
675,143,689533245.000000000000000, ,house,-0.342877300000000,39.465416699999999,-0.342867700000000,39.465435999999997
676,143,689533245.000000000000000, ,house,-0.342867700000000,39.465435999999997,-0.342858200000000,39.465455200000001
677,144,689533246.000000000000000, ,house,-0.342710200000000,39.465367100000002,-0.342877300000000,39.465416699999999
678,144,689533246.000000000000000, ,house,-0.342877300000000,39.465416699999999,-0.342867700000000,39.465435999999997
679,144,689533246.000000000000000, ,house,-0.342867700000000,39.465435999999997,-0.342858200000000,39.465455200000001
680,145,689533247.000000000000000, ,house,-0.342710200000000,39.465367100000002,-0.342877300000000,39.465416699999999
681,145,689533247.000000000000000, ,house,-0.342877300000000,39.465416699999999,-0.342867700000000,39.465435999999997
682,145,689533247.000000000000000, ,house,-0.342867700000000,39.465435999999997,-0.342858200000000,39.465455200000001
683,147,689533251.000000000000000, ,house,-0.342710200000000,39.465367100000002,-0.342877300000000,39.465416699999999
684,147,689533251.000000000000000, ,house,-0.342877300000000,39.465416699999999,-0.342867700000000,39.465435999999997
685,147,689533251.000000000000000, ,house,-0.342867700000000,39.465435999999997,-0.342858200000000,39.465455200000001
686,148,689533252.000000000000000, ,apartments,-0.342710200000000,39.465367100000002,-0.342877300000000,39.465416699999999
687,148,689533252.000000000000000, ,apartments,-0.342877300000000,39.465416699999999,-0.342867700000000,39.465435999999997
688,148,689533252.000000000000000, ,apartments,-0.342867700000000,39.465435999999997,-0.342858200000000,39.465455200000001
689,149,689533253.000000000000000, ,apartments,-0.342710200000000,39.465367100000002,-0.342877300000000,39.465416699999999
690,149,689533253.000000000000000, ,apartments,-0.342877300000000,39.465416699999999,-0.342867700000000,39.465435999999997
691,149,689533253.000000000000000, ,apartments,-0.342867700000000,39.465435999999997,-0.342858200000000,39.465455200000001
692,150,689533254.000000000000000, ,apartments,-0.342710200000000,39.465367100000002,-0.342877300000000,39.465416699999999
693,150,689533254.000000000000000, ,apartments,-0.342877300000000,39.465416699999999,-0.342867700000000,39.465435999999997
694,150,689533254.000000000000000, ,apartments,-0.342867700000000,39.465435999999997,-0.342858200000000,39.465455200000001
695,175,689546237.000000000000000, ,house,-0.344865500000000,39.465417500000001,-0.344841700000000,39.465466999999997
696,167,689546210.000000000000000, ,house,-0.344780000000000,39.465448400000000,-0.344841700000000,39.465466999999997
697,175,689546237.000000000000000, ,house,-0.344780000000000,39.465448400000000,-0.344841700000000,39.465466999999997
698,103,688841064.000000000000000, ,apartments,-0.342747500000000,39.465291100000002,-0.342758800000000,39.465294399999998
699,103,688841064.000000000000000, ,apartments,-0.342758800000000,39.465294399999998,-0.342785200000000,39.465302100000002
700,103,688841064.000000000000000, ,apartments,-0.342785200000000,39.465302100000002,-0.342926100000000,39.465343699999998
701,103,688841064.000000000000000, ,apartments,-0.342926100000000,39.465343699999998,-0.342964200000000,39.465355000000002
702,103,688841064.000000000000000, ,apartments,-0.342964200000000,39.465355000000002,-0.342926500000000,39.465431400000000
703,103,688841064.000000000000000, ,apartments,-0.342926500000000,39.465431400000000,-0.342917800000000,39.465449800000002
704,103,688841064.000000000000000, ,apartments,-0.342917800000000,39.465449800000002,-0.342907700000000,39.465469499999998
705,103,688841064.000000000000000, ,apartments,-0.342907700000000,39.465469499999998,-0.342858200000000,39.465455200000001
706,114,688841094.000000000000000, ,apartments,-0.342907700000000,39.465469499999998,-0.342858200000000,39.465455200000001
707,172,689546234.000000000000000, ,house,-0.345081500000000,39.465259300000000,-0.345027300000000,39.465369400000000
708,172,689546234.000000000000000, ,house,-0.345027300000000,39.465369400000000,-0.345008400000000,39.465407599999999
709,172,689546234.000000000000000, ,house,-0.345008400000000,39.465407599999999,-0.345005100000000,39.465414199999998
710,172,689546234.000000000000000, ,house,-0.345005100000000,39.465414199999998,-0.345002600000000,39.465419300000001
711,172,689546234.000000000000000, ,house,-0.345002600000000,39.465419300000001,-0.344992000000000,39.465440800000003
712,172,689546234.000000000000000, ,house,-0.344992000000000,39.465440800000003,-0.344988500000000,39.465448000000002
713,172,689546234.000000000000000, ,house,-0.344988500000000,39.465448000000002,-0.344976100000000,39.465473099999997
714,183,689546268.000000000000000, ,house,-0.345081500000000,39.465259300000000,-0.345027300000000,39.465369400000000
715,183,689546268.000000000000000, ,house,-0.345027300000000,39.465369400000000,-0.345008400000000,39.465407599999999
716,183,689546268.000000000000000, ,house,-0.345008400000000,39.465407599999999,-0.345005100000000,39.465414199999998
717,183,689546268.000000000000000, ,house,-0.345005100000000,39.465414199999998,-0.345002600000000,39.465419300000001
718,183,689546268.000000000000000, ,house,-0.345002600000000,39.465419300000001,-0.344992000000000,39.465440800000003
719,183,689546268.000000000000000, ,house,-0.344992000000000,39.465440800000003,-0.344988500000000,39.465448000000002
720,183,689546268.000000000000000, ,house,-0.344988500000000,39.465448000000002,-0.344976100000000,39.465473099999997
721,172,689546234.000000000000000, ,house,-0.344976100000000,39.465473099999997,-0.344947600000000,39.465464400000002
722,172,689546234.000000000000000, ,house,-0.344947600000000,39.465464400000002,-0.344957900000000,39.465443100000002
723,172,689546234.000000000000000, ,house,-0.344957900000000,39.465443100000002,-0.344925000000000,39.465433099999998
724,172,689546234.000000000000000, ,house,-0.344925000000000,39.465433099999998,-0.344938300000000,39.465407999999996
725,172,689546234.000000000000000, ,house,-0.344938300000000,39.465407999999996,-0.344901600000000,39.465396599999998
726,172,689546234.000000000000000, ,house,-0.344901600000000,39.465396599999998,-0.344887600000000,39.465423999999999
727,172,689546234.000000000000000, ,house,-0.344887600000000,39.465423999999999,-0.344865500000000,39.465417500000001
728,91,688841040.000000000000000, ,apartments,-0.341673800000000,39.465476400000000,-0.341739200000000,39.465342700000001
729,91,688841040.000000000000000, ,apartments,-0.341739200000000,39.465342700000001,-0.341752900000000,39.465314399999997
730,97,688841047.000000000000000, ,apartments,-0.341673800000000,39.465476400000000,-0.341739200000000,39.465342700000001
731,97,688841047.000000000000000, ,apartments,-0.341739200000000,39.465342700000001,-0.341752900000000,39.465314399999997
732,143,689533245.000000000000000, ,house,-0.341673800000000,39.465476400000000,-0.341739200000000,39.465342700000001
733,143,689533245.000000000000000, ,house,-0.341739200000000,39.465342700000001,-0.341752900000000,39.465314399999997
734,144,689533246.000000000000000, ,house,-0.341673800000000,39.465476400000000,-0.341739200000000,39.465342700000001
735,144,689533246.000000000000000, ,house,-0.341739200000000,39.465342700000001,-0.341752900000000,39.465314399999997
736,147,689533251.000000000000000, ,house,-0.341673800000000,39.465476400000000,-0.341739200000000,39.465342700000001
737,147,689533251.000000000000000, ,house,-0.341739200000000,39.465342700000001,-0.341752900000000,39.465314399999997
738,149,689533253.000000000000000, ,apartments,-0.341673800000000,39.465476400000000,-0.341739200000000,39.465342700000001
739,149,689533253.000000000000000, ,apartments,-0.341739200000000,39.465342700000001,-0.341752900000000,39.465314399999997
740,150,689533254.000000000000000, ,apartments,-0.341673800000000,39.465476400000000,-0.341739200000000,39.465342700000001
741,150,689533254.000000000000000, ,apartments,-0.341739200000000,39.465342700000001,-0.341752900000000,39.465314399999997
742,167,689546210.000000000000000, ,house,-0.344660600000000,39.465478099999999,-0.344658400000000,39.465477600000000
743,167,689546210.000000000000000, ,house,-0.344658400000000,39.465477600000000,-0.344652800000000,39.465475800000000
744,167,689546210.000000000000000, ,house,-0.344652800000000,39.465475800000000,-0.344628300000000,39.465468500000000
745,167,689546210.000000000000000, ,house,-0.344628300000000,39.465468500000000,-0.344516000000000,39.465434799999997
746,182,689546267.000000000000000, ,house,-0.344660600000000,39.465478099999999,-0.344658400000000,39.465477600000000
747,182,689546267.000000000000000, ,house,-0.344658400000000,39.465477600000000,-0.344652800000000,39.465475800000000
748,182,689546267.000000000000000, ,house,-0.344652800000000,39.465475800000000,-0.344628300000000,39.465468500000000
749,182,689546267.000000000000000, ,house,-0.344628300000000,39.465468500000000,-0.344516000000000,39.465434799999997
750,167,689546210.000000000000000, ,house,-0.344672000000000,39.465481599999997,-0.344660600000000,39.465478099999999
751,160,689546178.000000000000000, ,apartments,-0.344279300000000,39.465440899999997,-0.344245900000000,39.465431000000002
752,160,689546178.000000000000000, ,apartments,-0.344245900000000,39.465431000000002,-0.344219800000000,39.465484400000001
753,160,689546178.000000000000000, ,apartments,-0.344219800000000,39.465484400000001,-0.344127300000000,39.465457100000002
754,160,689546178.000000000000000, ,apartments,-0.344127300000000,39.465457100000002,-0.344143600000000,39.465424100000000
755,160,689546178.000000000000000, ,apartments,-0.344143600000000,39.465424100000000,-0.344133400000000,39.465421200000002
756,160,689546178.000000000000000, ,apartments,-0.344133400000000,39.465421200000002,-0.344146500000000,39.465394600000003
757,160,689546178.000000000000000, ,apartments,-0.344146500000000,39.465394600000003,-0.344147800000000,39.465392100000003
758,160,689546178.000000000000000, ,apartments,-0.344147800000000,39.465392100000003,-0.344158000000000,39.465394900000000
759,160,689546178.000000000000000, ,apartments,-0.344158000000000,39.465394900000000,-0.344168700000000,39.465373100000001
760,160,689546178.000000000000000, ,apartments,-0.344168700000000,39.465373100000001,-0.344117400000000,39.465357900000001
761,167,689546210.000000000000000, ,house,-0.344688700000000,39.465486499999997,-0.344672000000000,39.465481599999997
762,168,689546213.000000000000000, , ,-0.344688700000000,39.465486499999997,-0.344672000000000,39.465481599999997
763,91,688841040.000000000000000, ,apartments,-0.341723400000000,39.465490299999999,-0.341673800000000,39.465476400000000
764,96,688841046.000000000000000, ,apartments,-0.341723400000000,39.465490299999999,-0.341673800000000,39.465476400000000
765,97,688841047.000000000000000, ,apartments,-0.341723400000000,39.465490299999999,-0.341673800000000,39.465476400000000
766,143,689533245.000000000000000, ,house,-0.341723400000000,39.465490299999999,-0.341673800000000,39.465476400000000
767,144,689533246.000000000000000, ,house,-0.341723400000000,39.465490299999999,-0.341673800000000,39.465476400000000
768,149,689533253.000000000000000, ,apartments,-0.341723400000000,39.465490299999999,-0.341673800000000,39.465476400000000
769,150,689533254.000000000000000, ,apartments,-0.341723400000000,39.465490299999999,-0.341673800000000,39.465476400000000
770,167,689546210.000000000000000, ,house,-0.344704800000000,39.465426000000001,-0.344698600000000,39.465440100000002
771,167,689546210.000000000000000, ,house,-0.344698600000000,39.465440100000002,-0.344694600000000,39.465438800000001
772,167,689546210.000000000000000, ,house,-0.344694600000000,39.465438800000001,-0.344685600000000,39.465457299999997
773,167,689546210.000000000000000, ,house,-0.344685600000000,39.465457299999997,-0.344729700000000,39.465470400000001
774,167,689546210.000000000000000, ,house,-0.344729700000000,39.465470400000001,-0.344722700000000,39.465483800000001
775,167,689546210.000000000000000, ,house,-0.344722700000000,39.465483800000001,-0.344758600000000,39.465494000000000
776,167,689546210.000000000000000, ,house,-0.344758600000000,39.465494000000000,-0.344780000000000,39.465448400000000
