FID,FID_Buildi,osm_id,name,type,startX,startY,endX,endY
34,40,449459569.000000000000000, , ,-0.343205100000037,39.464508900000013,-0.343221299999956,39.464513699999969
35,40,449459569.000000000000000, , ,-0.343221299999956,39.464513699999969,-0.343358899999972,39.464554000000014
36,40,449459569.000000000000000, , ,-0.343047100000020,39.464560099999986,-0.343073900000017,39.464470500000033
37,94,689533261.000000000000000, , ,-0.343047100000020,39.464560099999986,-0.343073900000017,39.464470500000033
38,33,447560126.000000000000000, , ,-0.345479899999961,39.464387500000008,-0.345593100000001,39.464420699999998
39,33,447560126.000000000000000, , ,-0.345593100000001,39.464420699999998,-0.345521799999964,39.464567200000040
40,33,447560126.000000000000000, , ,-0.345521799999964,39.464567200000040,-0.345414399999959,39.464535499999997
41,115,689546240.000000000000000, ,apartments,-0.344937899999968,39.464580900000023,-0.344940900000039,39.464574700000043
42,115,689546240.000000000000000, ,apartments,-0.344940900000039,39.464574700000043,-0.344975499999971,39.464503800000038
43,115,689546240.000000000000000, ,apartments,-0.344975499999971,39.464503800000038,-0.345271400000029,39.464591600000020
44,103,689546200.000000000000000, ,apartments,-0.345271400000029,39.464591600000020,-0.345373200000014,39.464621299999990
45,115,689546240.000000000000000, ,apartments,-0.345075700000001,39.464621900000040,-0.345067300000017,39.464619400000011
46,115,689546240.000000000000000, ,apartments,-0.345067300000017,39.464619400000011,-0.345018000000023,39.464604700000038
47,115,689546240.000000000000000, ,apartments,-0.345018000000023,39.464604700000038,-0.344937899999968,39.464580900000023
48,122,689546269.000000000000000, ,house,-0.345075700000001,39.464621900000040,-0.345067300000017,39.464619400000011
49,122,689546269.000000000000000, ,house,-0.345067300000017,39.464619400000011,-0.345018000000023,39.464604700000038
50,122,689546269.000000000000000, ,house,-0.345018000000023,39.464604700000038,-0.344937899999968,39.464580900000023
51,115,689546240.000000000000000, ,apartments,-0.345092000000018,39.464626799999998,-0.345075700000001,39.464621900000040
52,40,449459569.000000000000000, , ,-0.343358899999972,39.464554000000014,-0.343316700000034,39.464639499999983
53,40,449459569.000000000000000, , ,-0.343316700000034,39.464639499999983,-0.343047100000020,39.464560099999986
54,94,689533261.000000000000000, , ,-0.343358899999972,39.464554000000014,-0.343316700000034,39.464639499999983
55,94,689533261.000000000000000, , ,-0.343316700000034,39.464639499999983,-0.343047100000020,39.464560099999986
56,122,689546269.000000000000000, ,house,-0.344899800000014,39.464657699999982,-0.344937899999968,39.464580900000023
57,108,689546218.000000000000000, , ,-0.345092000000018,39.464626799999998,-0.345148199999960,39.464643499999958
58,108,689546218.000000000000000, , ,-0.345148199999960,39.464643499999958,-0.345150299999957,39.464644100000008
59,108,689546218.000000000000000, , ,-0.345150299999957,39.464644100000008,-0.345178399999972,39.464652499999993
60,108,689546218.000000000000000, , ,-0.345178399999972,39.464652499999993,-0.345198899999981,39.464658599999964
61,115,689546240.000000000000000, ,apartments,-0.345092000000018,39.464626799999998,-0.345148199999960,39.464643499999958
62,115,689546240.000000000000000, ,apartments,-0.345148199999960,39.464643499999958,-0.345150299999957,39.464644100000008
63,115,689546240.000000000000000, ,apartments,-0.345150299999957,39.464644100000008,-0.345178399999972,39.464652499999993
64,115,689546240.000000000000000, ,apartments,-0.345178399999972,39.464652499999993,-0.345198899999981,39.464658599999964
65,103,689546200.000000000000000, ,apartments,-0.345233800000026,39.464669000000029,-0.345271400000029,39.464591600000020
66,115,689546240.000000000000000, ,apartments,-0.345233800000026,39.464669000000029,-0.345271400000029,39.464591600000020
67,108,689546218.000000000000000, , ,-0.345198899999981,39.464658599999964,-0.345233800000026,39.464669000000029
68,115,689546240.000000000000000, ,apartments,-0.345198899999981,39.464658599999964,-0.345233800000026,39.464669000000029
69,39,449459554.000000000000000, , ,-0.343428000000006,39.464672699999980,-0.343695700000039,39.464123800000039
70,39,449459554.000000000000000, , ,-0.343695700000039,39.464123800000039,-0.344115499999957,39.464248499999961
71,47,688841040.000000000000000, ,apartments,-0.343428000000006,39.464672699999980,-0.343695700000039,39.464123800000039
72,47,688841040.000000000000000, ,apartments,-0.343695700000039,39.464123800000039,-0.344115499999957,39.464248499999961
73,103,689546200.000000000000000, ,apartments,-0.345219299999981,39.464695700000014,-0.345233800000026,39.464669000000029
74,108,689546218.000000000000000, , ,-0.345219299999981,39.464695700000014,-0.345233800000026,39.464669000000029
75,122,689546269.000000000000000, ,house,-0.345075700000001,39.464621900000040,-0.345038500000032,39.464698200000043
76,101,689546192.000000000000000, , ,-0.344899800000014,39.464657699999982,-0.344929499999984,39.464666399999992
77,101,689546192.000000000000000, , ,-0.344929499999984,39.464666399999992,-0.344970299999985,39.464678299999996
78,101,689546192.000000000000000, , ,-0.344970299999985,39.464678299999996,-0.345038500000032,39.464698200000043
79,122,689546269.000000000000000, ,house,-0.344899800000014,39.464657699999982,-0.344929499999984,39.464666399999992
80,122,689546269.000000000000000, ,house,-0.344929499999984,39.464666399999992,-0.344970299999985,39.464678299999996
81,122,689546269.000000000000000, ,house,-0.344970299999985,39.464678299999996,-0.345038500000032,39.464698200000043
82,108,689546218.000000000000000, , ,-0.345054899999968,39.464703000000000,-0.345092000000018,39.464626799999998
83,101,689546192.000000000000000, , ,-0.345038500000032,39.464698200000043,-0.345054899999968,39.464703000000000
84,103,689546200.000000000000000, ,apartments,-0.345373200000014,39.464621299999990,-0.345322399999985,39.464725399999985
85,107,689546217.000000000000000, ,apartments,-0.345373200000014,39.464621299999990,-0.345322399999985,39.464725399999985
86,103,689546200.000000000000000, ,apartments,-0.345322399999985,39.464725399999985,-0.345219299999981,39.464695700000014
87,108,689546218.000000000000000, , ,-0.345219299999981,39.464695700000014,-0.345198100000004,39.464745000000008
88,101,689546192.000000000000000, , ,-0.345054899999968,39.464703000000000,-0.345055700000034,39.464703200000017
89,101,689546192.000000000000000, , ,-0.345055700000034,39.464703200000017,-0.345070299999999,39.464707500000017
90,101,689546192.000000000000000, , ,-0.345070299999999,39.464707500000017,-0.345175199999974,39.464738299999986
91,101,689546192.000000000000000, , ,-0.345175199999974,39.464738299999986,-0.345198100000004,39.464745000000008
92,108,689546218.000000000000000, , ,-0.345054899999968,39.464703000000000,-0.345055700000034,39.464703200000017
93,108,689546218.000000000000000, , ,-0.345055700000034,39.464703200000017,-0.345070299999999,39.464707500000017
94,108,689546218.000000000000000, , ,-0.345070299999999,39.464707500000017,-0.345175199999974,39.464738299999986
95,108,689546218.000000000000000, , ,-0.345175199999974,39.464738299999986,-0.345198100000004,39.464745000000008
96,107,689546217.000000000000000, ,apartments,-0.345373200000014,39.464621299999990,-0.345484399999978,39.464653800000015
97,107,689546217.000000000000000, ,apartments,-0.345484399999978,39.464653800000015,-0.345432600000044,39.464759300000040
98,107,689546217.000000000000000, ,apartments,-0.345432600000044,39.464759300000040,-0.345322399999985,39.464725399999985
99,39,449459554.000000000000000, , ,-0.344115499999957,39.464248499999961,-0.343848900000014,39.464794999999974
100,39,449459554.000000000000000, , ,-0.343848900000014,39.464794999999974,-0.343428000000006,39.464672699999980
101,47,688841040.000000000000000, ,apartments,-0.343848900000014,39.464794999999974,-0.343428000000006,39.464672699999980
102,101,689546192.000000000000000, , ,-0.344823399999998,39.464812500000001,-0.344899800000014,39.464657699999982
103,41,449459570.000000000000000, , ,-0.343076200000030,39.464807300000011,-0.342984099999959,39.464780300000001
104,41,449459570.000000000000000, , ,-0.342984099999959,39.464780300000001,-0.342992200000007,39.464744799999991
105,41,449459570.000000000000000, , ,-0.342992200000007,39.464744799999991,-0.343022799999963,39.464648600000025
106,41,449459570.000000000000000, , ,-0.343022799999963,39.464648600000025,-0.343275099999967,39.464722700000031
107,41,449459570.000000000000000, , ,-0.343275099999967,39.464722700000031,-0.343212999999980,39.464847300000038
108,41,449459570.000000000000000, , ,-0.343212999999980,39.464847300000038,-0.343076200000030,39.464807300000011
109,47,688841040.000000000000000, ,apartments,-0.343212999999980,39.464847300000038,-0.343076200000030,39.464807300000011
110,89,689533245.000000000000000, ,house,-0.343212999999980,39.464847300000038,-0.343076200000030,39.464807300000011
111,47,688841040.000000000000000, ,apartments,-0.344115499999957,39.464248499999961,-0.344301100000037,39.464302499999988
112,47,688841040.000000000000000, ,apartments,-0.344301100000037,39.464302499999988,-0.344030999999982,39.464850100000000
113,47,688841040.000000000000000, ,apartments,-0.344030999999982,39.464850100000000,-0.343848900000014,39.464794999999974
114,101,689546192.000000000000000, , ,-0.345033299999957,39.464860399999964,-0.345000000000044,39.464850500000033
115,101,689546192.000000000000000, , ,-0.345000000000044,39.464850500000033,-0.344985299999982,39.464846100000024
116,101,689546192.000000000000000, , ,-0.344985299999982,39.464846100000024,-0.344971900000028,39.464842000000040
117,101,689546192.000000000000000, , ,-0.344971900000028,39.464842000000040,-0.344966300000009,39.464854099999975
118,101,689546192.000000000000000, , ,-0.344966300000009,39.464854099999975,-0.344823399999998,39.464812500000001
119,123,689546274.000000000000000, ,house,-0.345033299999957,39.464860399999964,-0.345000000000044,39.464850500000033
120,123,689546274.000000000000000, ,house,-0.345000000000044,39.464850500000033,-0.344985299999982,39.464846100000024
121,123,689546274.000000000000000, ,house,-0.344985299999982,39.464846100000024,-0.344971900000028,39.464842000000040
122,123,689546274.000000000000000, ,house,-0.344971900000028,39.464842000000040,-0.344966300000009,39.464854099999975
123,123,689546274.000000000000000, ,house,-0.344966300000009,39.464854099999975,-0.344823399999998,39.464812500000001
124,101,689546192.000000000000000, , ,-0.345074499999991,39.464872800000016,-0.345086099999974,39.464850500000033
125,101,689546192.000000000000000, , ,-0.345086099999974,39.464850500000033,-0.345044099999963,39.464837700000039
126,101,689546192.000000000000000, , ,-0.345044099999963,39.464837700000039,-0.345033299999957,39.464860399999964
127,123,689546274.000000000000000, ,house,-0.345033299999957,39.464860399999964,-0.345074499999991,39.464872800000016
128,47,688841040.000000000000000, ,apartments,-0.343045599999985,39.464884900000037,-0.343039400000005,39.464883299999997
129,47,688841040.000000000000000, ,apartments,-0.343039400000005,39.464883299999997,-0.343048000000006,39.464865400000022
130,47,688841040.000000000000000, ,apartments,-0.343048000000006,39.464865400000022,-0.343053500000017,39.464866999999977
131,47,688841040.000000000000000, ,apartments,-0.343053500000017,39.464866999999977,-0.343074100000034,39.464825800000035
132,47,688841040.000000000000000, ,apartments,-0.343074100000034,39.464825800000035,-0.343067899999965,39.464824199999988
133,47,688841040.000000000000000, ,apartments,-0.343067899999965,39.464824199999988,-0.343076200000030,39.464807300000011
134,89,689533245.000000000000000, ,house,-0.343045599999985,39.464884900000037,-0.343039400000005,39.464883299999997
135,89,689533245.000000000000000, ,house,-0.343039400000005,39.464883299999997,-0.343048000000006,39.464865400000022
136,89,689533245.000000000000000, ,house,-0.343048000000006,39.464865400000022,-0.343053500000017,39.464866999999977
137,89,689533245.000000000000000, ,house,-0.343053500000017,39.464866999999977,-0.343074100000034,39.464825800000035
138,89,689533245.000000000000000, ,house,-0.343074100000034,39.464825800000035,-0.343067899999965,39.464824199999988
139,89,689533245.000000000000000, ,house,-0.343067899999965,39.464824199999988,-0.343076200000030,39.464807300000011
140,101,689546192.000000000000000, , ,-0.345198100000004,39.464745000000008,-0.345126999999983,39.464888399999971
141,101,689546192.000000000000000, , ,-0.345126999999983,39.464888399999971,-0.345074499999991,39.464872800000016
142,123,689546274.000000000000000, ,house,-0.345126999999983,39.464888399999971,-0.345074499999991,39.464872800000016
143,123,689546274.000000000000000, ,house,-0.344784699999994,39.464891000000009,-0.344823399999998,39.464812500000001
144,47,688841040.000000000000000, ,apartments,-0.343212999999980,39.464847300000038,-0.343176599999988,39.464923300000017
145,89,689533245.000000000000000, ,house,-0.343212999999980,39.464847300000038,-0.343176599999988,39.464923300000017
146,90,689533246.000000000000000, ,house,-0.343045599999985,39.464884900000037,-0.343176599999988,39.464923300000017
147,118,689546255.000000000000000, ,house,-0.344784699999994,39.464891000000009,-0.344927299999980,39.464931900000018
148,123,689546274.000000000000000, ,house,-0.344784699999994,39.464891000000009,-0.344927299999980,39.464931900000018
149,123,689546274.000000000000000, ,house,-0.345126999999983,39.464888399999971,-0.345122399999957,39.464897600000022
150,123,689546274.000000000000000, ,house,-0.345122399999957,39.464897600000022,-0.345087299999984,39.464968400000018
151,38,449459553.000000000000000, , ,-0.344639300000042,39.464933000000023,-0.344477299999961,39.464884800000029
152,38,449459553.000000000000000, , ,-0.344477299999961,39.464884800000029,-0.344434399999964,39.464969199999999
153,38,449459553.000000000000000, , ,-0.344434399999964,39.464969199999999,-0.344282999999961,39.464924600000039
154,38,449459553.000000000000000, , ,-0.344282999999961,39.464924600000039,-0.344549100000040,39.464378799999999
155,38,449459553.000000000000000, , ,-0.344549100000040,39.464378799999999,-0.344865899999962,39.464471600000039
156,38,449459553.000000000000000, , ,-0.344865899999962,39.464471600000039,-0.344639300000042,39.464933000000023
157,119,689546257.000000000000000, , ,-0.345083099999992,39.464976699999994,-0.345087299999984,39.464968400000018
158,123,689546274.000000000000000, ,house,-0.345083099999992,39.464976699999994,-0.345087299999984,39.464968400000018
159,118,689546255.000000000000000, ,house,-0.344927299999980,39.464931900000018,-0.344928000000038,39.464932100000034
160,118,689546255.000000000000000, ,house,-0.344928000000038,39.464932100000034,-0.345083099999992,39.464976699999994
161,123,689546274.000000000000000, ,house,-0.344927299999980,39.464931900000018,-0.344928000000038,39.464932100000034
162,123,689546274.000000000000000, ,house,-0.344928000000038,39.464932100000034,-0.345083099999992,39.464976699999994
163,47,688841040.000000000000000, ,apartments,-0.342982999999957,39.464977399999967,-0.342988100000023,39.464967100000003
164,47,688841040.000000000000000, ,apartments,-0.342988100000023,39.464967100000003,-0.343002100000027,39.464971500000011
165,47,688841040.000000000000000, ,apartments,-0.343002100000027,39.464971500000011,-0.343045599999985,39.464884900000037
166,89,689533245.000000000000000, ,house,-0.342982999999957,39.464977399999967,-0.342988100000023,39.464967100000003
167,89,689533245.000000000000000, ,house,-0.342988100000023,39.464967100000003,-0.343002100000027,39.464971500000011
168,89,689533245.000000000000000, ,house,-0.343002100000027,39.464971500000011,-0.343045599999985,39.464884900000037
169,90,689533246.000000000000000, ,house,-0.342982999999957,39.464977399999967,-0.342988100000023,39.464967100000003
170,90,689533246.000000000000000, ,house,-0.342988100000023,39.464967100000003,-0.343002100000027,39.464971500000011
171,90,689533246.000000000000000, ,house,-0.343002100000027,39.464971500000011,-0.343045599999985,39.464884900000037
172,47,688841040.000000000000000, ,apartments,-0.342992999999985,39.464980000000004,-0.342982999999957,39.464977399999967
173,89,689533245.000000000000000, ,house,-0.342992999999985,39.464980000000004,-0.342982999999957,39.464977399999967
174,90,689533246.000000000000000, ,house,-0.342992999999985,39.464980000000004,-0.342982999999957,39.464977399999967
175,119,689546257.000000000000000, , ,-0.345087299999984,39.464968400000018,-0.345163700000000,39.464991499999975
176,118,689546255.000000000000000, ,house,-0.345083099999992,39.464976699999994,-0.345072399999995,39.464998300000005
177,119,689546257.000000000000000, , ,-0.345083099999992,39.464976699999994,-0.345072399999995,39.464998300000005
178,118,689546255.000000000000000, ,house,-0.344909199999992,39.465014600000025,-0.344746899999975,39.464966999999994
179,118,689546255.000000000000000, ,house,-0.344746899999975,39.464966999999994,-0.344784699999994,39.464891000000009
180,47,688841040.000000000000000, ,apartments,-0.343176599999988,39.464923300000017,-0.343129499999999,39.465019399999974
181,89,689533245.000000000000000, ,house,-0.343176599999988,39.464923300000017,-0.343129499999999,39.465019399999974
182,90,689533246.000000000000000, ,house,-0.343176599999988,39.464923300000017,-0.343129499999999,39.465019399999974
183,47,688841040.000000000000000, ,apartments,-0.343129499999999,39.465019399999974,-0.342992999999985,39.464980000000004
184,89,689533245.000000000000000, ,house,-0.343129499999999,39.465019399999974,-0.342992999999985,39.464980000000004
185,91,689533247.000000000000000, ,house,-0.343129499999999,39.465019399999974,-0.342992999999985,39.464980000000004
186,118,689546255.000000000000000, ,house,-0.345072399999995,39.464998300000005,-0.345061100000037,39.465021100000030
187,99,689546180.000000000000000, ,apartments,-0.344909199999992,39.465014600000025,-0.344963799999980,39.465030199999980
188,118,689546255.000000000000000, ,house,-0.344909199999992,39.465014600000025,-0.344963799999980,39.465030199999980
189,97,689546177.000000000000000, , ,-0.345136499999969,39.465046099999967,-0.345148700000002,39.465021399999962
190,97,689546177.000000000000000, , ,-0.345148700000002,39.465021399999962,-0.345149499999979,39.465020000000024
191,97,689546177.000000000000000, , ,-0.345149499999979,39.465020000000024,-0.345163700000000,39.464991499999975
192,119,689546257.000000000000000, , ,-0.345136499999969,39.465046099999967,-0.345148700000002,39.465021399999962
193,119,689546257.000000000000000, , ,-0.345148700000002,39.465021399999962,-0.345149499999979,39.465020000000024
194,119,689546257.000000000000000, , ,-0.345149499999979,39.465020000000024,-0.345163700000000,39.464991499999975
195,119,689546257.000000000000000, , ,-0.345136499999969,39.465046099999967,-0.345118199999965,39.465040300000020
196,119,689546257.000000000000000, , ,-0.345118199999965,39.465040300000020,-0.345130500000006,39.465015900000040
197,119,689546257.000000000000000, , ,-0.345130500000006,39.465015900000040,-0.345072399999995,39.464998300000005
198,112,689546236.000000000000000, ,house,-0.345045000000037,39.465053500000046,-0.345048100000027,39.465047299999974
199,112,689546236.000000000000000, ,house,-0.345048100000027,39.465047299999974,-0.345061100000037,39.465021100000030
200,118,689546255.000000000000000, ,house,-0.345045000000037,39.465053500000046,-0.345048100000027,39.465047299999974
201,118,689546255.000000000000000, ,house,-0.345048100000027,39.465047299999974,-0.345061100000037,39.465021100000030
202,99,689546180.000000000000000, ,apartments,-0.344963799999980,39.465030199999980,-0.345007000000002,39.465042600000032
203,99,689546180.000000000000000, ,apartments,-0.345007000000002,39.465042600000032,-0.345045000000037,39.465053500000046
204,118,689546255.000000000000000, ,house,-0.344963799999980,39.465030199999980,-0.345007000000002,39.465042600000032
205,118,689546255.000000000000000, ,house,-0.345007000000002,39.465042600000032,-0.345045000000037,39.465053500000046
206,97,689546177.000000000000000, , ,-0.345129600000020,39.465059900000043,-0.345131299999983,39.465056300000008
207,97,689546177.000000000000000, , ,-0.345131299999983,39.465056300000008,-0.345136499999969,39.465046099999967
208,97,689546177.000000000000000, , ,-0.345163700000000,39.464991499999975,-0.345299599999964,39.465032800000017
209,97,689546177.000000000000000, , ,-0.345299599999964,39.465032800000017,-0.345284400000039,39.465063100000037
210,112,689546236.000000000000000, ,house,-0.345061100000037,39.465021100000030,-0.345081999999990,39.465027200000002
211,112,689546236.000000000000000, ,house,-0.345081999999990,39.465027200000002,-0.345070099999982,39.465052000000007
212,112,689546236.000000000000000, ,house,-0.345070099999982,39.465052000000007,-0.345106399999966,39.465063599999993
213,112,689546236.000000000000000, ,house,-0.345106399999966,39.465063599999993,-0.345110699999966,39.465054799999976
214,112,689546236.000000000000000, ,house,-0.345110699999966,39.465054799999976,-0.345129600000020,39.465059900000043
215,90,689533246.000000000000000, ,house,-0.343129499999999,39.465019399999974,-0.343103800000004,39.465069699999965
216,90,689533246.000000000000000, ,house,-0.343103800000004,39.465069699999965,-0.342969800000019,39.465031600000010
217,90,689533246.000000000000000, ,house,-0.342969800000019,39.465031600000010,-0.342992999999985,39.464980000000004
218,91,689533247.000000000000000, ,house,-0.343129499999999,39.465019399999974,-0.343103800000004,39.465069699999965
219,91,689533247.000000000000000, ,house,-0.343103800000004,39.465069699999965,-0.342969800000019,39.465031600000010
220,91,689533247.000000000000000, ,house,-0.342969800000019,39.465031600000010,-0.342992999999985,39.464980000000004
221,99,689546180.000000000000000, ,apartments,-0.345045000000037,39.465053500000046,-0.345002399999976,39.465139200000031
222,112,689546236.000000000000000, ,house,-0.345045000000037,39.465053500000046,-0.345002399999976,39.465139200000031
223,99,689546180.000000000000000, ,apartments,-0.345002399999976,39.465139200000031,-0.344997800000040,39.465137800000001
224,99,689546180.000000000000000, ,apartments,-0.344997800000040,39.465137800000001,-0.344866899999956,39.465099200000004
225,99,689546180.000000000000000, ,apartments,-0.344866899999956,39.465099200000004,-0.344909199999992,39.465014600000025
226,97,689546177.000000000000000, , ,-0.345078900000000,39.465161600000016,-0.345129600000020,39.465059900000043
227,112,689546236.000000000000000, ,house,-0.345078900000000,39.465161600000016,-0.345129600000020,39.465059900000043
228,112,689546236.000000000000000, ,house,-0.345078900000000,39.465161600000016,-0.345002399999976,39.465139200000031
229,124,689546276.000000000000000, , ,-0.344106700000029,39.465138699999990,-0.344122500000004,39.465143300000015
230,124,689546276.000000000000000, , ,-0.344122500000004,39.465143300000015,-0.344105700000035,39.465177099999970
231,124,689546276.000000000000000, , ,-0.344105700000035,39.465177099999970,-0.344090199999996,39.465172500000030
232,124,689546276.000000000000000, , ,-0.344090199999996,39.465172500000030,-0.344106700000029,39.465138699999990
233,96,689546172.000000000000000, , ,-0.345188600000017,39.465194199999964,-0.345240799999984,39.465088299999991
234,96,689546172.000000000000000, , ,-0.345240799999984,39.465088299999991,-0.345257300000017,39.465054799999976
235,96,689546172.000000000000000, , ,-0.345257300000017,39.465054799999976,-0.345284400000039,39.465063100000037
236,97,689546177.000000000000000, , ,-0.345188600000017,39.465194199999964,-0.345240799999984,39.465088299999991
237,97,689546177.000000000000000, , ,-0.345240799999984,39.465088299999991,-0.345257300000017,39.465054799999976
238,97,689546177.000000000000000, , ,-0.345257300000017,39.465054799999976,-0.345284400000039,39.465063100000037
239,97,689546177.000000000000000, , ,-0.345188600000017,39.465194199999964,-0.345078900000000,39.465161600000016
240,92,689533250.000000000000000, ,house,-0.342874100000006,39.465150100000045,-0.342889699999964,39.465096599999967
241,92,689533250.000000000000000, ,house,-0.342889699999964,39.465096599999967,-0.342929799999996,39.465108499999978
242,92,689533250.000000000000000, ,house,-0.342929799999996,39.465108499999978,-0.342922299999997,39.465138499999973
243,92,689533250.000000000000000, ,house,-0.342922299999997,39.465138499999973,-0.342938500000005,39.465142600000043
244,92,689533250.000000000000000, ,house,-0.342938500000005,39.465142600000043,-0.342952600000017,39.465115600000033
245,92,689533250.000000000000000, ,house,-0.342952600000017,39.465115600000033,-0.343065099999999,39.465147999999957
246,92,689533250.000000000000000, ,house,-0.343065099999999,39.465147999999957,-0.343041099999968,39.465197000000018
247,93,689533251.000000000000000, ,house,-0.342874100000006,39.465150100000045,-0.343041099999968,39.465197000000018
248,92,689533250.000000000000000, ,house,-0.342852399999987,39.465224700000000,-0.342874100000006,39.465150100000045
249,93,689533251.000000000000000, ,house,-0.342852399999987,39.465224700000000,-0.342874100000006,39.465150100000045
250,96,689546172.000000000000000, , ,-0.345284400000039,39.465063100000037,-0.345312899999999,39.465071300000005
251,96,689546172.000000000000000, , ,-0.345312899999999,39.465071300000005,-0.345297300000040,39.465105000000044
252,96,689546172.000000000000000, , ,-0.345297300000040,39.465105000000044,-0.345330300000017,39.465114600000035
253,96,689546172.000000000000000, , ,-0.345330300000017,39.465114600000035,-0.345346799999961,39.465081499999961
254,96,689546172.000000000000000, , ,-0.345346799999961,39.465081499999961,-0.345367800000011,39.465087899999958
255,96,689546172.000000000000000, , ,-0.345367800000011,39.465087899999958,-0.345299400000036,39.465227100000021
256,96,689546172.000000000000000, , ,-0.345299400000036,39.465227100000021,-0.345188600000017,39.465194199999964
257,92,689533250.000000000000000, ,house,-0.343041099999968,39.465197000000018,-0.343004899999992,39.465270699999984
258,92,689533250.000000000000000, ,house,-0.343004899999992,39.465270699999984,-0.342852399999987,39.465224700000000
259,93,689533251.000000000000000, ,house,-0.343041099999968,39.465197000000018,-0.343004899999992,39.465270699999984
260,93,689533251.000000000000000, ,house,-0.343004899999992,39.465270699999984,-0.342852399999987,39.465224700000000
261,95,689546169.000000000000000, ,apartments,-0.344581699999984,39.465301899999993,-0.344623100000034,39.465219299999994
262,95,689546169.000000000000000, ,apartments,-0.344623100000034,39.465219299999994,-0.344784499999977,39.465268100000038
263,95,689546169.000000000000000, ,apartments,-0.344784499999977,39.465268100000038,-0.344775400000023,39.465293900000042
264,95,689546169.000000000000000, ,apartments,-0.344775400000023,39.465293900000042,-0.344746300000014,39.465351400000003
265,95,689546169.000000000000000, ,apartments,-0.344746300000014,39.465351400000003,-0.344712900000004,39.465341299999963
266,95,689546169.000000000000000, ,apartments,-0.344712900000004,39.465341299999963,-0.344703500000025,39.465338500000001
267,95,689546169.000000000000000, ,apartments,-0.344703500000025,39.465338500000001,-0.344664399999988,39.465326699999999
