20m, 60m, 120m
0.06928838951,	0.06955591225,	0.06795077582
0,	0,	0
0.3475120385,	0.348047084,	0.3483146067
0.2924023542,	0.2921348315,	0.2907972178
0.3336008561,	0.3333333333,	0.3362760835
