20m, 60m, 120m
0.01739910314,	0.06995515695,	0.9295067265
0.008968609865,	0.03372197309,	0.9522869955
0.00269058296,	0.02887892377,	0.9479820628
0.01237668161,	0.09022421525,	0.9291479821
0.01542600897,	0.03730941704,	0.9619730942
0,	0.002511210762,	0.8356950673
