20m, 60m, 120m
0.01793721973,	0.07174887892,	0.9998206278
0.008968609865,	0.03497757848,	1
0.006278026906,	0.02816143498,	0.9998206278
0.01237668161,	0.09165919283,	1
0.01614349776,	0.03874439462,	1
0,	0.00269058296,	0.9987443946
